real,previsto,erro_abs,erro_perc
375.38,345.4909,29.8891,7.962358
371.79,357.66998,14.120026,3.7978497
356.5,348.24,8.26001,2.3169734
281.26,281.66428,0.40426636,0.14373402
269.58,273.882,4.302002,1.5958166
393.08,369.705,23.375,5.9466267
306.41,321.9,15.48999,5.0553145
319.86,309.56332,10.296661,3.2191153
343.98,356.01443,12.034424,3.4985821
341.69,332.95,8.73999,2.5578713
364.65,376.27594,11.625946,3.188248
338.93,321.50665,17.42334,5.14069
343.48,342.58646,0.8935547,0.2601475
423.63,401.69638,21.933624,5.1775427
421.34,431.38,10.040009,2.3828757
312.18,342.292,30.112,9.645718
393.08,422.065,28.985016,7.373821
373.98,377.10962,3.1296082,0.8368383
420.74,448.122,27.382019,6.508062
327.81,318.12665,9.68335,2.9539518
326.68,325.475,1.2049866,0.3688584
309.83,350.58,40.75,13.152374
304.76,294.716,10.044006,3.2957098
272.81,268.9863,3.8237,1.4015982
395.45,394.42038,1.0296326,0.26036984
357.94,334.70728,23.232727,6.490676
321.03,332.294,11.264008,3.5087087
460.47,410.4,50.070007,10.873673
344.13,368.03,23.899994,6.9450483
335.72,337.48,1.7600098,0.5242493
360.36,344.45,15.909973,4.4150224
368.57,371.54715,2.9771423,0.8077549
484.63,461.65707,22.97293,4.740303
333.61,341.6591,8.049103,2.4127283
267.57,254.21437,13.355637,4.991455
394.14,403.732,9.59198,2.4336479
259.86,290.17,30.310028,11.663984
258.16,262.46826,4.308258,1.6688324
282.97,277.405,5.5650024,1.9666404
404.21,399.275,4.9349976,1.2208995
362.01,324.185,37.825012,10.448609
257.31,235.9925,21.317505,8.284756
259.04,262.46826,3.4282532,1.3234454
322.45,321.50665,0.9433594,0.29255986
294.29,304.0509,9.760895,3.3167605
339.8,352.1776,12.3776245,3.6426206
284.41,289.04,4.630005,1.6279333
278.57,322.84845,44.278442,15.894906
331.34,322.74948,8.590515,2.5926585
425.52,433.17,7.6500244,1.7978061
284.22,275.003,9.2170105,3.242914
329.23,342.32,13.089996,3.9759426
310.12,315.962,5.8420105,1.8837903
350.14,354.52,4.3799744,1.2509208
289.15,279.67868,9.471313,3.275571
324.97,322.84845,2.1215515,0.6528453
379.49,376.27594,3.2140503,0.84693944
329.98,358.67,28.690002,8.694467
419.24,385.11038,34.12961,8.140828
230.02,254.21437,24.194366,10.518375
324.88,341.45,16.570007,5.100347
293.14,310.09,16.949982,5.782213
369.09,384.90857,15.818573,4.285831
253.81,227.48407,26.325928,10.372297
257.64,227.48407,30.155945,11.704681
291.92,299.87155,7.951538,2.7238755
383.85,368.4139,15.436096,4.0213876
282.81,287.21857,4.4085693,1.5588449
290.22,302.25,12.029999,4.145131
402.33,398.395,3.9349976,0.97805226
358.74,373.66583,14.925842,4.1606297
359.23,350.09207,9.137939,2.5437572
255.66,289.96445,34.304443,13.417994
332.01,336.75,4.73999,1.4276649
242.76,243.5711,0.81111145,0.33412072
239.81,252.36455,12.55455,5.235207
335.29,344.856,9.565979,2.8530462
271.91,272.0025,0.09249878,0.03401816
266.11,262.42316,3.6868286,1.385453
346.8,356.46112,9.661133,2.7857938
356.3,356.01443,0.28555298,0.08014397
250.76,238.8525,11.907501,4.7485647
337.48,368.4139,30.933899,9.166142
348.34,343.77762,4.562378,1.3097485
372.02,399.01498,26.994995,7.256329
263.94,283.6441,19.704102,7.4653716
292.14,281.66428,10.475739,3.5858624
414.48,394.42038,20.059631,4.83971
368.47,379.6546,11.184601,3.035417
376.0,399.275,23.274994,6.190158
343.55,336.56,6.98999,2.0346355
342.04,342.48502,0.44500732,0.13010387
319.32,322.74948,3.4294739,1.0739928
397.84,412.21402,14.374023,3.6130161
289.8,292.324,2.5240173,0.8709515
214.68,211.73308,2.9469147,1.3727012
439.99,391.14465,48.845337,11.101465
373.44,370.24335,3.1966553,0.85600233
365.98,345.301,20.679016,5.650313
355.35,365.31,9.959991,2.802868
359.98,394.42038,34.44037,9.5673
293.84,275.1907,18.649292,6.346751
263.02,275.003,11.983002,4.5559278
253.45,279.67868,26.228683,10.348662
377.95,358.38644,19.563568,5.176232
281.39,287.22882,5.838806,2.074987
309.44,290.25143,19.188568,6.2010627
358.65,368.4139,9.763916,2.7224078
319.2,322.74948,3.549469,1.111989
292.22,322.84845,30.628448,10.481298
388.07,332.19998,55.870026,14.396894
342.07,354.57376,12.503754,3.65532
409.44,412.21402,2.7740173,0.677515
286.85,235.9925,50.857513,17.729654
316.21,345.97385,29.763855,9.412686
442.15,453.76666,11.616669,2.627314
372.3,374.08502,1.7850342,0.47946125
285.79,299.87155,14.081543,4.927234
271.66,289.9226,18.262604,6.7225957
374.26,383.11002,8.850006,2.364668
336.2,314.98334,21.216675,6.3107295
403.02,408.66666,5.6466675,1.4010887
370.34,362.7397,7.6003113,2.0522523
244.74,262.46826,17.728256,7.24371
320.82,336.75,15.929993,4.965399
292.63,303.73343,11.103424,3.794356
248.32,272.71,24.389984,9.821997
289.21,284.8928,4.3171997,1.492756
367.43,386.45,19.02002,5.1765018
374.43,391.35352,16.923523,4.5198097
374.96,375.57,0.61001587,0.16268826
271.62,268.9863,2.6336975,0.96962583
384.79,365.31,19.480011,5.0625043
285.33,268.38,16.949982,5.940484
366.62,373.57462,6.9546204,1.8969562
340.82,336.91144,3.9085693,1.1468134
380.88,438.42,57.54001,15.107122
407.15,404.11285,3.03714,0.7459511
311.8,298.72,13.079987,4.194993
426.27,453.76666,27.496674,6.45053
343.12,337.6575,5.462494,1.5920069
312.47,290.75333,21.716675,6.9500027
312.53,314.07867,1.5486755,0.4955286
287.66,289.9226,2.2626038,0.78655493
277.96,264.33145,13.62854,4.9030585
380.9,362.7397,18.160309,4.767737
352.74,365.47,12.730011,3.6088936
382.21,358.84207,23.36792,6.113896
261.53,264.33145,2.8014526,1.0711783
331.51,343.77762,12.267609,3.700524
406.44,377.36,29.080017,7.154812
347.99,342.58646,5.403534,1.5527842
257.37,290.53094,33.16095,12.884543
231.12,227.48407,3.6359253,1.5731765
255.01,258.66998,3.6599884,1.4352332
269.35,294.70334,25.353333,9.412784
365.63,379.6546,14.024597,3.8357348
321.37,321.50665,0.13665771,0.04252348
392.66,339.545,53.11499,13.526967
451.35,410.4,40.950012,9.072784
313.29,290.25143,23.038574,7.3537536
423.38,419.321,4.0589905,0.9587109
369.45,372.204,2.7539978,0.7454318
288.35,312.34778,23.997772,8.322445
272.77,278.35873,5.588745,2.0488856
378.61,336.56,42.049988,11.106413
290.31,319.695,29.38501,10.1219425
314.87,310.27335,4.596649,1.4598563
342.98,352.1776,9.197601,2.6816728
333.7,358.84207,25.14206,7.5343294
365.0,338.36133,26.638672,7.298266
359.54,349.72726,9.812744,2.7292495
416.98,410.72333,6.2566833,1.5004756
395.76,389.3525,6.407501,1.619037
303.88,294.69666,9.18335,3.0220315
311.12,314.515,3.3950195,1.091225
241.68,273.882,32.201996,13.324229
353.3,331.32,21.97998,6.2213364
336.3,336.8557,0.5557251,0.16524683
276.75,287.22882,10.478821,3.786385
326.97,323.88998,3.080017,0.9419877
298.25,309.56332,11.313324,3.793235
394.07,376.27594,17.794067,4.515458
298.67,275.003,23.667023,7.924137
308.7,322.74948,14.049469,4.5511723
344.7,332.294,12.406006,3.5990734
454.11,474.55295,20.442963,4.5017643
316.54,339.6409,23.100891,7.2979374
417.32,383.5625,33.757507,8.089118
209.44,242.35167,32.911667,15.714127
268.77,235.9925,32.777496,12.195371
323.68,343.77762,20.097626,6.2091036
362.58,350.09207,12.487915,3.4441822
337.65,335.38736,2.2626343,0.6701124
309.05,315.1025,6.0525208,1.9584278
274.92,269.99,4.930023,1.7932574
345.64,321.50665,24.133362,6.9822245
305.47,270.39,35.079987,11.483938
347.68,373.66583,25.98584,7.4740686
314.95,336.8557,21.9057,6.955294
279.43,304.0509,24.62091,8.811119
307.81,295.77567,12.034332,3.9096627
310.17,315.962,5.791992,1.8673605
403.38,358.84207,44.537933,11.041185
349.86,335.38736,14.472626,4.136691
380.51,422.065,41.554993,10.920867
345.61,335.38736,10.222626,2.9578502
240.26,235.9925,4.267502,1.7762016
348.91,371.47,22.559998,6.46585
311.02,333.5943,22.57431,7.2581544
379.17,391.14465,11.97464,3.158119
370.46,333.9,36.559998,9.868811
393.16,376.27594,16.884064,4.2944508
346.92,307.74,39.180023,11.293676
328.09,343.91,15.820007,4.82185
326.74,316.85,9.889984,3.0268667
325.19,339.355,14.165009,4.3559175
411.46,406.57,4.889984,1.188447
431.6,432.77,1.1699829,0.27108037
318.19,303.73343,14.4565735,4.543378
347.41,373.57462,26.164612,7.5313354
242.42,239.35025,3.069748,1.2662933
209.37,241.65308,32.28308,15.419154
418.57,403.732,14.838013,3.5449295
405.12,342.58646,62.53354,15.435806
390.76,369.49573,21.264282,5.4417753
339.48,335.38736,4.0926514,1.2055647
273.17,299.87155,26.701538,9.774696
324.0,301.24857,22.751434,7.022048
266.08,239.35025,26.729736,10.045752
332.67,321.9,10.77002,3.2374482
369.96,371.54715,1.5871582,0.42900807
319.67,305.194,14.476013,4.528424
493.23,461.65707,31.572937,6.4012604
274.96,257.47778,17.482208,6.3580914
319.3,342.58646,23.286469,7.292975
301.17,301.24857,0.078552246,0.026082361
370.45,350.09207,20.35794,5.4954624
326.57,322.84845,3.7215576,1.1395895
394.8,362.7397,32.060303,8.120644
228.39,242.35167,13.96167,6.113083
341.35,368.4139,27.063904,7.9284906
351.4,345.0182,6.3818054,1.8161086
282.15,284.8928,2.7427979,0.97210634
316.07,301.24857,14.821442,4.6892905
279.93,281.0,1.0700073,0.38224104
390.51,391.35352,0.84350586,0.2160011
371.32,377.10962,5.789612,1.5591973
286.11,275.003,11.106995,3.8820717
239.36,262.42316,23.063156,9.635343
385.95,339.545,46.405,12.023578
384.64,384.90857,0.2685547,0.06981975
372.34,358.775,13.565002,3.6431763
246.97,262.66666,15.696655,6.3556933
344.58,321.50665,23.073334,6.6960745
228.93,242.35167,13.421677,5.862787
350.05,335.38736,14.662628,4.188724
282.19,268.38,13.809998,4.893865
244.73,214.53833,30.191666,12.336725
375.8,368.4139,7.386078,1.965428
303.72,305.408,1.6879883,0.55577123
390.12,376.68,13.440002,3.4450943
425.33,431.71445,6.3844604,1.5010605
296.64,322.84845,26.208435,8.835097
332.77,295.79498,36.975006,11.11128
419.57,474.55295,54.98294,13.104592
377.62,375.0014,2.6185913,0.69344616
382.25,352.1776,30.072388,7.867204
441.38,410.72333,30.656677,6.945643
444.72,432.9943,11.725708,2.6366496
286.93,267.994,18.936005,6.5995207
208.22,227.48407,19.264069,9.251786
210.76,211.73308,0.9730835,0.4617022
282.17,287.624,5.4539795,1.93287
429.05,419.321,9.728973,2.2675617
347.84,369.2361,21.396118,6.151138
308.64,295.77567,12.864349,4.1680756
421.07,474.55295,53.48294,12.7016735
260.1,258.79,1.3099976,0.5036515
271.45,262.66666,8.783356,3.2357175
244.02,228.59,15.430008,6.3232555
329.2,292.324,36.876007,11.201703
313.15,302.66165,10.488342,3.349303
333.09,319.27,13.820007,4.1490307
267.75,262.46826,5.2817383,1.9726381
419.69,404.11285,15.577148,3.711584
373.57,399.01498,25.444977,6.8113008
301.87,315.962,14.0920105,4.668238
350.75,341.6591,9.090912,2.5918496
279.31,289.9226,10.61261,3.799581
371.48,391.17334,19.693329,5.301316
250.45,264.33145,13.881454,5.542605
297.86,271.08167,26.77832,8.990238
381.56,362.7397,18.820312,4.9324646
313.21,305.194,8.015991,2.5593026
309.21,335.08334,25.873352,8.367567
336.66,333.5943,3.0657043,0.91062325
274.16,283.60168,9.441681,3.4438581
252.17,262.66666,10.496658,4.1625323
269.11,289.9226,20.812622,7.733872
312.57,323.46167,10.891663,3.4845512
366.39,340.34,26.050018,7.109915
324.74,322.74948,1.990509,0.6129547
274.57,262.42316,12.146851,4.423954
256.85,260.35846,3.5084534,1.3659542
461.37,474.55295,13.182953,2.8573494
289.19,267.66833,21.521667,7.442051
279.14,396.75,117.609985,42.132973
300.84,290.53094,10.3090515,3.4267557
363.35,379.6546,16.304596,4.4872975
281.86,290.25143,8.391449,2.9771693
412.97,393.72446,19.245544,4.660277
293.19,281.66428,11.525726,3.9311457
451.09,394.42038,56.669617,12.562819
299.69,294.716,4.973999,1.6597146
287.54,283.60168,3.938324,1.3696612
301.74,301.24857,0.49142456,0.16286358
286.79,290.53094,3.7409363,1.3044165
357.86,364.8,6.9400024,1.9393066
324.74,340.646,15.906006,4.898074
273.23,256.67,16.559998,6.060827
242.01,227.48407,14.525925,6.0022006
358.19,383.3,25.109985,7.0102415
338.09,314.515,23.574982,6.97299
322.57,332.294,9.723999,3.0145392
405.65,385.11038,20.539612,5.063383
353.16,345.97385,7.186157,2.0348163
386.67,401.69638,15.026367,3.8860958
355.38,374.08502,18.705017,5.263385
284.71,287.624,2.9140015,1.0234982
351.95,392.43,40.47998,11.501628
233.8,238.28333,4.483322,1.9175885
360.49,350.09207,10.397919,2.8843849
368.25,372.64334,4.393341,1.1930323
373.07,350.09207,22.977936,6.159148
331.75,350.09207,18.342072,5.5288835
359.63,400.39334,40.763336,11.334799
421.5,406.57,14.929993,3.54211
245.5,239.35025,6.1497498,2.5049896
292.74,302.616,9.876007,3.3736446
251.23,264.33145,13.101456,5.2149253
380.99,478.64,97.650024,25.630602
456.44,461.65707,5.2170715,1.1429917
302.27,277.8875,24.382477,8.066456
307.75,315.1025,7.3525085,2.3891172
247.83,227.48407,20.345932,8.209632
425.42,422.34875,3.0712585,0.72193563
241.74,225.3,16.440002,6.8006954
293.38,289.9226,3.4573975,1.1784707
446.24,379.6546,66.58539,14.92143
348.12,344.57623,3.5437622,1.0179714
383.37,390.46857,7.098572,1.8516243
232.43,228.59,3.8399963,1.6521089
222.07,227.48407,5.4140625,2.437998
360.35,379.72,19.369995,5.375328
383.58,396.16498,12.584991,3.2809303
286.82,312.34778,25.527771,8.900276
342.99,373.66583,30.675842,8.943655
258.83,263.32834,4.498352,1.7379563
368.72,375.0014,6.2814026,1.7035699
257.09,239.35025,17.739746,6.9002085
402.47,380.98,21.48999,5.339526
302.42,332.294,29.873993,9.878312
300.65,302.58002,1.9300232,0.6419502
284.65,268.8025,15.847504,5.5673647
355.47,377.10962,21.639618,6.0876074
328.22,262.46826,65.75174,20.032825
422.05,408.77362,13.276367,3.1456857
345.32,356.82,11.5,3.3302445
294.05,314.07867,20.028687,6.81132
302.14,300.28333,1.8566895,0.6145129
213.75,211.73308,2.016922,0.9435892
346.32,373.57462,27.254608,7.869776
377.22,362.7397,14.480316,3.8386927
438.89,449.89334,11.003326,2.5070806
329.92,339.545,9.625,2.9173737
442.23,442.48154,0.25152588,0.056876708
303.82,287.62143,16.198578,5.3316364
337.95,306.305,31.64502,9.363816
255.42,239.35025,16.069748,6.2914996
383.77,377.10962,6.66037,1.7355108
401.27,419.321,18.051025,4.498474
354.11,350.58,3.5299988,0.99686503
282.86,264.33145,18.528534,6.550426
351.07,345.0182,6.051819,1.723821
317.06,322.84845,5.788452,1.8256645
436.9,403.732,33.168,7.5916686
456.7,474.55295,17.852936,3.9091165
317.87,299.87155,17.998444,5.662203
290.83,306.11304,15.283051,5.2549777
281.38,302.616,21.235992,7.5470867
295.28,310.44,15.160004,5.1341114
278.64,309.56332,30.92331,11.097943
257.5,264.33145,6.8314514,2.6529908
284.99,257.47778,27.512207,9.653745
401.91,402.66,0.75,0.18660894
335.31,342.48502,7.1750183,2.1398165
344.12,322.84845,21.271545,6.1814327
324.05,341.45,17.400024,5.3695498
399.2,391.14465,8.055359,2.0178754
222.71,211.73308,10.976929,4.928799
415.3,428.58,13.279999,3.1976883
364.43,327.32,37.109985,10.183022
215.32,214.53833,0.78167725,0.36303046
373.32,391.17334,17.853333,4.7823133
305.93,316.0307,10.100708,3.3016403
321.92,307.2257,14.694305,4.564583
428.49,418.82666,9.66333,2.2552056
336.02,302.66165,33.358337,9.927485
335.31,333.5943,1.7156982,0.51167524
330.43,307.255,23.174988,7.0135846
304.51,314.07867,9.568665,3.1423151
305.53,321.50665,15.976654,5.229161
412.38,410.21124,2.1687622,0.52591354
256.07,268.9863,12.91629,5.0440464
353.31,376.27594,22.965942,6.500224
286.05,268.9863,17.06369,5.965283
293.57,300.56668,6.9966736,2.3833065
334.27,324.73666,9.533325,2.8519835
262.16,239.35025,22.809753,8.7007
430.12,432.9943,2.874298,0.6682549
286.76,272.0025,14.757507,5.1462917
291.69,302.66165,10.971649,3.7614074
354.88,373.47333,18.593323,5.2393265
315.1,297.76,17.339996,5.5030136
295.61,307.2257,11.615723,3.9294083
290.71,277.73834,12.971649,4.462058
360.73,385.11038,24.380371,6.75862
387.0,394.42038,7.4203796,1.9174109
380.68,391.14465,10.464661,2.748939
343.09,353.692,10.60199,3.0901482
406.3,379.172,27.12799,6.676838
350.1,323.88998,26.210022,7.4864388
239.53,238.8525,0.6775055,0.28284785
320.79,331.1053,10.315277,3.2155857
289.95,290.53094,0.5809326,0.20035613
372.84,344.245,28.595001,7.66951
280.46,283.81442,3.3544312,1.1960462
299.66,287.21857,12.441437,4.1518507
307.31,337.64667,30.33667,9.871683
357.76,344.57623,13.183777,3.6850896
368.9,350.58,18.320007,4.9661174
373.75,358.84207,14.907928,3.9887435
341.8,310.27335,31.526642,9.223711
361.48,350.075,11.404999,3.1550844
303.35,301.24857,2.1014404,0.69274443
224.04,233.23846,9.198471,4.105727
320.39,322.74948,2.3594666,0.7364357
388.95,375.73,13.220001,3.3988945
324.88,342.32,17.440002,5.3681364
305.57,292.324,13.246002,4.3348503
380.47,391.35352,10.883514,2.8605447
406.45,409.28168,2.831665,0.6966822
351.71,356.46112,4.751129,1.3508656
288.72,280.83,7.8900146,2.7327566
322.98,358.67,35.690002,11.0502205
291.08,260.35846,30.721527,10.554325
388.39,375.0014,13.388611,3.447208
380.36,435.44,55.080017,14.481023
311.54,312.34778,0.8077698,0.25928283
320.49,335.38736,14.897369,4.64831
319.64,332.294,12.653992,3.9588258
300.82,324.50427,23.684265,7.8732347
394.14,392.43,1.710022,0.43386155
284.61,290.25143,5.641449,1.9821683
308.71,333.5943,24.884308,8.0607395
251.76,239.35025,12.409744,4.929196
322.93,310.09,12.839996,3.9760928
384.67,409.28168,24.611664,6.3981237
310.6,309.56332,1.0366821,0.33376756
312.91,299.87155,13.038452,4.1668377
342.21,353.02335,10.8133545,3.1598594
367.75,391.35352,23.603516,6.4183593
338.51,321.50665,17.003357,5.023
293.06,289.062,3.9979858,1.364221
255.79,262.42316,6.6331635,2.593207
410.43,419.41125,8.981262,2.1882567
324.31,290.75333,33.55667,10.347097
305.82,275.63,30.190002,9.87182
276.57,290.25143,13.681427,4.946822
333.34,322.84845,10.491547,3.1474009
318.87,322.84845,3.9784546,1.2476729
442.73,434.88998,7.840027,1.7708371
301.15,310.27335,9.123352,3.0295043
321.82,312.19498,9.6250305,2.9908116
220.13,239.35025,19.220245,8.731316
355.54,356.3475,0.8074951,0.22711794
359.28,362.7397,3.4596863,0.9629498
327.04,307.255,19.785004,6.04972
352.89,352.1776,0.71240234,0.2018766
351.75,350.09207,1.6579285,0.47133714
382.95,389.3525,6.4024963,1.6718884
328.83,319.695,9.134979,2.778025
331.36,358.775,27.415009,8.273481
366.34,333.9,32.440002,8.855163
344.01,350.09207,6.082062,1.7679898
360.44,406.13998,45.69998,12.678942
301.06,308.2922,7.2322083,2.4022481
330.82,332.294,1.473999,0.4455592
311.42,287.62143,23.798584,7.641957
353.38,343.77762,9.602386,2.7172978
355.26,376.27594,21.01593,5.9156475
324.03,334.70728,10.677277,3.2951508
353.51,362.7397,9.229675,2.6108668
317.29,297.11,20.180023,6.36012
340.72,343.77762,3.0576172,0.89739877
228.67,233.23846,4.568466,1.9978424
374.11,363.31,10.799988,2.8868484
462.02,482.5,20.480011,4.432711
328.66,343.77762,15.117615,4.599773
301.35,314.40668,13.056671,4.3327265
249.17,241.28375,7.8862457,3.1650062
347.35,352.1776,4.827606,1.3898392
316.58,350.09207,33.512085,10.585661
373.0,373.66583,0.6658325,0.17850737
304.15,297.76,6.389984,2.100932
266.95,268.9863,2.0362854,0.7627965
292.49,299.87155,7.3815613,2.523697
455.56,409.28168,46.27832,10.158557
330.97,314.07867,16.891327,5.1035824
384.74,478.64,93.900024,24.4061
414.69,431.71445,17.024445,4.1053424
427.46,420.73,6.7299805,1.5744117
219.71,215.79,3.9200134,1.784176
304.43,290.53094,13.899048,4.5655975
338.47,322.51498,15.955017,4.713865
378.3,434.29,55.99002,14.800429
307.72,302.60284,5.117157,1.6629264
289.36,297.018,7.65802,2.6465373
244.2,252.08,7.880005,3.226865
399.29,453.76666,54.476654,13.643379
284.97,272.71,12.26001,4.302211
348.36,338.36133,9.998657,2.8702083
335.07,270.77,64.30002,19.190025
