real,previsto,erro,erro_absoluto,erro_relativo
34.83,34.332733,0.4972668457031233,0.4972668457031233,1.4276969443098575
32.83,32.33407,0.49593170166015454,0.49593170166015454,1.5106052441673912
33.26,31.869823,1.3901765441894511,1.3901765441894511,4.179725027629138
34.47,33.592453,0.8775469970703114,0.8775469970703114,2.5458282479556464
33.17,32.659725,0.5102748107910173,0.5102748107910173,1.5383624081731
27.61,26.891834,0.7181657409667963,0.7181657409667963,2.6011073559101643
30.41,30.335968,0.07403198242187514,0.07403198242187514,0.24344617698742235
28.0,27.080511,0.9194889068603516,0.9194889068603516,3.283888953072684
36.51,35.45025,1.0597512817382793,1.0597512817382793,2.9026329272480944
25.02,24.517033,0.502967376708984,0.502967376708984,2.0102612977976975
25.07,24.995308,0.07469207763671903,0.07469207763671903,0.2979340950806503
37.23,36.73694,0.4930615234374969,0.4930615234374969,1.324366165558681
31.54,30.874678,0.6653223419189445,0.6653223419189445,2.1094557448286126
42.56,40.820946,1.7390542602539085,1.7390542602539085,4.0861237317995975
32.05,31.230242,0.8197582244873018,0.8197582244873018,2.5577479703191948
30.22,30.335058,-0.11505821228027457,0.11505821228027457,0.38073531528879745
28.36,27.76138,0.5986207580566401,0.5986207580566401,2.1107925178301836
36.8,35.80614,0.993859100341794,0.993859100341794,2.700704077015745
32.86,32.75878,0.10121856689453068,0.10121856689453068,0.3080297227465937
26.28,26.438614,-0.15861389160156136,0.15861389160156136,0.6035536210105075
28.88,28.27774,0.602259521484374,0.602259521484374,2.085386154724287
37.64,36.996758,0.6432424926757818,0.6432424926757818,1.7089332961630759
30.88,29.784985,1.0950154113769521,1.0950154113769521,3.5460343632673323
36.7,36.08584,0.6141616821289091,0.6141616821289091,1.673465073920733
34.55,33.752388,0.7976119995117159,0.7976119995117159,2.3085730810758784
27.48,27.335236,0.14476440429687543,0.14476440429687543,0.5267991422739281
34.0,33.363655,0.6363449096679688,0.6363449096679688,1.8716026754940256
30.6,29.976597,0.6234031677246108,0.6234031677246108,2.037265254001996
39.25,38.491196,0.7588043212890625,0.7588043212890625,1.9332594172969744
34.82,33.790016,1.029983825683594,1.029983825683594,2.9580236234451296
31.33,30.543795,0.7862053680419905,0.7862053680419905,2.50943302917967
29.39,29.560598,-0.17059837341308537,0.17059837341308537,0.580464012974091
37.96,37.243813,0.7161874389648446,0.7161874389648446,1.8866897759874726
27.47,26.973072,0.49692794799804574,0.49692794799804574,1.8089841572553542
46.73,46.036354,0.6936459350585906,0.6936459350585906,1.4843696448931964
29.85,29.641933,0.20806655883789205,0.20806655883789205,0.6970403981168912
35.05,34.63593,0.41407089233398153,0.41407089233398153,1.1813720180712741
22.74,22.949503,-0.20950294494629063,0.20950294494629063,0.9212970314260802
28.89,28.717281,0.1727186584472662,0.1727186584472662,0.5978492850372661
35.74,34.426895,1.3131048583984395,1.3131048583984395,3.674048288747732
41.64,40.197273,1.4427267456054693,1.4427267456054693,3.464761636900743
27.47,27.399235,0.07076522827148324,0.07076522827148324,0.2576091309482462
35.1,34.17643,0.9235702514648452,0.9235702514648452,2.6312542776776215
28.39,28.791172,-0.40117202758789006,0.40117202758789006,1.413075123592427
35.06,35.19738,-0.13738006591796648,0.13738006591796648,0.391842743633675
33.54,33.21588,0.32411865234374915,0.32411865234374915,0.9663644971489243
28.07,27.79679,0.27321083068847685,0.27321083068847685,0.973319667575621
29.99,29.357283,0.6327173614501937,0.6327173614501937,2.109761125209049
35.9,34.709373,1.1906265258789048,1.1906265258789048,3.316508428632047
38.6,38.354916,0.24508438110351705,0.24508438110351705,0.6349336298018575
40.71,39.07099,1.6390084838867196,1.6390084838867196,4.0260586683535236
40.68,38.840546,1.8394543457031247,1.8394543457031247,4.521765844894603
51.29,48.78553,2.504469909667968,2.504469909667968,4.882959465135441
29.49,28.438835,1.0511648559570297,1.0511648559570297,3.564478996124211
41.95,39.77547,2.1745292663574247,2.1745292663574247,5.1836216122942185
28.23,28.082273,0.14772651672363324,0.14772651672363324,0.5232961981000115
25.82,25.444197,0.3758032989501956,0.3758032989501956,1.4554736597606337
26.34,26.768064,-0.42806449890136733,0.42806449890136733,1.625149957863961
33.57,32.6766,0.8933985900878909,0.8933985900878909,2.661300536454843
34.98,33.868126,1.1118740844726531,1.1118740844726531,3.178599441031027
34.08,33.851357,0.22864349365234204,0.22864349365234204,0.6709022701066375
32.92,31.549608,1.3703917694091814,1.3703917694091814,4.162793953247816
35.47,35.59322,-0.12321975708007926,0.12321975708007926,0.3473914775305308
37.85,37.36783,0.4821716308593764,0.4821716308593764,1.2739012704342836
29.81,29.485882,0.32411819458007685,0.32411819458007685,1.0872800891649677
28.45,28.333347,0.11665267944335866,0.11665267944335866,0.41002699277103216
40.54,38.409443,2.130557098388671,2.130557098388671,5.25544424861537
31.76,31.57552,0.18448043823242344,0.18448043823242344,0.5808578029988143
34.95,33.60398,1.3460189819335966,1.3460189819335966,3.851270334573953
40.42,39.19631,1.2236918640136736,1.2236918640136736,3.0274415240318495
39.6,39.224792,0.3752075195312514,0.3752075195312514,0.9474937361900289
27.87,27.309826,0.5601741027832041,0.5601741027832041,2.0099537236569933
32.71,32.666172,0.04382797241211023,0.04382797241211023,0.133989521284348
37.41,36.221825,1.1881753540039028,1.1881753540039028,3.1760902272224083
35.53,34.59958,0.9304211425781261,0.9304211425781261,2.618691648123068
33.85,33.14087,0.7091308593750014,0.7091308593750014,2.0949212980059126
21.95,22.430908,-0.4809082031250007,0.4809082031250007,2.190925754555812
31.55,31.790617,-0.24061698913574148,0.24061698913574148,0.7626528974191489
31.21,30.61879,0.5912103271484384,0.5912103271484384,1.894297747992433
28.51,27.968407,0.5415933227539078,0.5415933227539078,1.8996609005749132
26.8,26.010868,0.7891319274902351,0.7891319274902351,2.944522117500877
35.52,34.717262,0.8027377319335969,0.8027377319335969,2.259959830894135
37.21,36.22081,0.9891900634765634,0.9891900634765634,2.6583984506223146
27.95,27.16375,0.7862503051757805,0.7862503051757805,2.8130601258525245
31.93,31.750109,0.1798912811279294,0.1798912811279294,0.5633926750013448
22.98,23.059328,-0.07932807922363239,0.07932807922363239,0.34520487042485803
32.87,32.36357,0.5064288330078099,0.5064288330078099,1.5407022604435958
42.59,41.271507,1.3184927368164097,1.3184927368164097,3.0957800817478507
36.57,35.36372,1.2062800598144534,1.2062800598144534,3.2985508881992165
29.88,29.300625,0.5793751525878896,0.5793751525878896,1.9390065347653602
32.04,30.61486,1.4251394653320304,1.4251394653320304,4.448000828127436
32.57,32.025826,0.544174499511719,0.544174499511719,1.6707844627317132
29.15,29.475674,-0.3256736755371108,0.3256736755371108,1.1172338783434332
47.67,45.62671,2.0432910156250017,2.0432910156250017,4.286324765313617
37.33,36.8153,0.5147000122070295,0.5147000122070295,1.3787838526842475
30.65,30.869394,-0.21939430236816548,0.21939430236816548,0.715805227954863
42.91,41.49,1.4199983215331997,1.4199983215331997,3.3092480110305287
26.25,25.916653,0.3333473205566406,0.3333473205566406,1.269894554501488
39.96,38.29061,1.669388732910157,1.669388732910157,4.17764948175715
34.3,33.311302,0.9886978149414034,0.9886978149414034,2.8825009181965116
38.44,37.402397,1.037602844238279,1.037602844238279,2.6992789912546282
37.08,35.65734,1.4226589965820295,1.4226589965820295,3.8367286854963045
32.76,31.757895,1.002105484008787,1.002105484008787,3.0589300488668716
43.69,41.763145,1.926854553222654,1.926854553222654,4.410287372906052
35.43,35.397552,0.032447509765624716,0.032447509765624716,0.09158202022473812
35.75,35.39267,0.357330322265625,0.357330322265625,0.9995253769667832
30.28,29.634521,0.6454785156250011,0.6454785156250011,2.131699192949145
43.66,42.366077,1.2939225769042935,1.2939225769042935,2.963633937023119
34.64,34.03443,0.6055685424804693,0.6055685424804693,1.7481770856826482
49.1,46.904655,2.1953445434570327,2.1953445434570327,4.4711701496069916
29.28,28.095173,1.184827117919923,1.184827117919923,4.046540703278426
40.23,39.08402,1.1459812927246062,1.1459812927246062,2.8485739317042165
31.69,31.64833,0.04166931152343878,0.04166931152343878,0.1314904118757929
28.08,27.909101,0.1708985137939436,0.1708985137939436,0.6086129408616225
30.02,30.089886,-0.0698857116699223,0.0698857116699223,0.23279717411699632
31.57,31.64205,-0.07204978942871065,0.07204978942871065,0.22822232951761373
40.8,39.49713,1.3028686523437472,1.3028686523437472,3.193305520450361
37.14,35.675163,1.4648367309570318,1.4648367309570318,3.9440945906220564
32.45,31.738714,0.7112857818603544,0.7112857818603544,2.1919438578131105
40.47,39.56727,0.9027316284179676,0.9027316284179676,2.2306192943364658
44.51,42.46869,2.041311035156248,2.041311035156248,4.586185205922822
34.05,32.630424,1.4195755004882784,1.4195755004882784,4.169091044018439
35.14,34.803276,0.3367239379882818,0.3367239379882818,0.9582354524424639
27.14,26.897623,0.2423769378662115,0.2423769378662115,0.893061672314707
36.5,35.909016,0.5909843444824219,0.5909843444824219,1.6191351903627995
41.35,40.093803,1.2561965942382827,1.2561965942382827,3.0379603246391356
30.61,30.435787,0.17421279907226506,0.17421279907226506,0.5691368803406243
43.95,41.982895,1.9671051025390653,1.9671051025390653,4.4757795279614685
42.33,40.935326,1.3946743774414045,1.3946743774414045,3.294765833785506
40.2,38.47352,1.7264816284179716,1.7264816284179716,4.294730418950178
36.06,35.223442,0.8365579223632835,0.8365579223632835,2.319905497402339
26.54,26.735804,-0.19580360412597742,0.19580360412597742,0.7377679130594477
33.87,32.862152,1.0078479003906224,1.0078479003906224,2.9756359621807573
24.3,24.51449,-0.21449012756347585,0.21449012756347585,0.8826754220719171
28.32,28.065222,0.25477821350097685,0.25477821350097685,0.8996405843961047
26.27,26.270168,-0.00016830444335980133,0.00016830444335980133,0.000640671653444238
29.1,28.547405,0.5525947570800795,0.5525947570800795,1.8989510552580051
27.46,27.016113,0.44388671875000085,0.44388671875000085,1.6164847733066308
46.9,45.086605,1.8133949279785142,1.8133949279785142,3.866513705711118
27.93,27.029724,0.9002758789062497,0.9002758789062497,3.2233293193922297
36.04,34.888565,1.1514349365234366,1.1514349365234366,3.194880511996217
30.79,29.881737,0.9082632446289054,0.9082632446289054,2.949864386582999
32.59,32.157047,0.4329527282714878,0.4329527282714878,1.3284833638278237
29.38,30.405495,-1.0254946899414072,1.0254946899414072,3.4904516335650353
40.2,38.616966,1.583033752441409,1.583033752441409,3.937894906570669
27.31,27.29012,0.019880828857420596,0.019880828857420596,0.07279688340322445
50.21,48.637524,1.572476348876954,1.572476348876954,3.1317991413601947
38.8,38.627884,0.17211608886718466,0.17211608886718466,0.4435981671834657
32.24,31.931253,0.3087465667724629,0.3087465667724629,0.9576506413537932
39.18,38.89775,0.2822491455078122,0.2822491455078122,0.720390876742757
34.42,34.281845,0.1381549072265642,0.1381549072265642,0.40137974208763566
38.36,38.19584,0.16416107177734318,0.16416107177734318,0.4279485708481313
36.85,35.33526,1.5147415161132827,1.5147415161132827,4.110560423645271
27.79,27.50317,0.2868299865722648,0.2868299865722648,1.032133812782529
38.69,37.650826,1.0391744995117165,1.0391744995117165,2.6858994559620486
27.41,26.924978,0.4850217437744142,0.4850217437744142,1.7695065442335431
32.64,32.084785,0.5552145385742193,0.5552145385742193,1.7010249343572894
31.6,30.984085,0.6159149169921889,0.6159149169921889,1.9490978385828763
34.63,33.610573,1.0194271850585963,1.0194271850585963,2.943768943282114
33.11,32.698513,0.41148696899414006,0.41148696899414006,1.242787583793839
34.81,34.295624,0.5143762207031273,0.5143762207031273,1.4776679709943328
27.14,26.449577,0.6904226684570318,0.6904226684570318,2.5439302448674717
27.66,27.125679,0.5343209838867189,0.5343209838867189,1.9317461456497427
40.71,39.795193,0.9148072814941415,0.9148072814941415,2.2471316175242975
28.51,28.277485,0.23251510620117344,0.23251510620117344,0.8155563177873498
40.69,39.24095,1.4490484619140602,1.4490484619140602,3.561190616647973
27.74,26.891384,0.8486158752441391,0.8486158752441391,3.0591776324590447
42.64,40.875603,1.7643972778320318,1.7643972778320318,4.137892302607955
39.26,37.826797,1.4332025146484355,1.4332025146484355,3.650541300683738
21.2,21.099586,0.10041351318359304,0.10041351318359304,0.47364864709242005
35.16,33.741074,1.418926391601559,1.418926391601559,4.035626824805345
38.2,36.59873,1.6012718200683622,1.6012718200683622,4.191811047299377
30.47,29.918444,0.5515563201904286,0.5515563201904286,1.810161864753622
27.34,27.403267,-0.06326690673828139,0.06326690673828139,0.23140785200541839
37.54,36.538116,1.0018835449218741,1.0018835449218741,2.668842687591567
30.88,30.737705,0.14229476928710838,0.14229476928710838,0.4607991233390816
39.2,38.198837,1.0011627197265653,1.0011627197265653,2.5539865299147073
36.87,36.27325,0.5967494201660131,0.5967494201660131,1.6185229730567214
30.03,29.738678,0.29132202148437614,0.29132202148437614,0.9701033016462742
22.06,22.434649,-0.3746485137939466,0.3746485137939466,1.698316019011544
36.07,35.259655,0.8103450012207034,0.8103450012207034,2.246589967343231
31.87,31.50376,0.36624061584472756,0.36624061584472756,1.1491704293841467
44.29,42.425377,1.8646231079101554,1.8646231079101554,4.210031853488723
41.21,39.44654,1.7634591674804696,1.7634591674804696,4.279202056492283
34.83,34.248627,0.5813732910156233,0.5813732910156233,1.6691739621464925
35.91,34.906967,1.003032836914059,1.003032836914059,2.7931852879812284
49.6,47.389374,2.2106262207031264,2.2106262207031264,4.456907703030496
37.96,37.110546,0.849453887939454,0.849453887939454,2.237760505636075
35.79,36.066284,-0.27628417968750085,0.27628417968750085,0.77195914972758
33.71,32.926548,0.7834519958496102,0.7834519958496102,2.3240937284177106
39.98,38.86356,1.1164402770996062,1.1164402770996062,2.7924969412196257
35.5,35.801575,-0.30157470703125,0.30157470703125,0.8495062169894365
34.32,34.039772,0.28022796630859403,0.28022796630859403,0.8165150533467191
34.77,34.236473,0.5335269165039094,0.5335269165039094,1.534446121667844
40.85,40.36869,0.48130950927734517,0.48130950927734517,1.1782362528209185
38.5,37.089714,1.4102859497070312,1.4102859497070312,3.6630803888494317
33.84,32.97603,0.8639715576171909,0.8639715576171909,2.5531074397671123
40.27,39.228336,1.0416636657714875,1.0416636657714875,2.586698946539576
29.06,28.541336,0.5186639404296862,0.5186639404296862,1.7848036491042198
31.84,30.976114,0.8638857269287108,0.8638857269287108,2.7132089413590164
42.38,41.97352,0.4064816284179713,0.4064816284179713,0.9591355083010176
36.24,35.995636,0.244364013671877,0.244364013671877,0.6742936359599254
35.81,34.74903,1.060968933105471,1.060968933105471,2.9627727816405223
41.95,41.22912,0.7208816528320341,0.7208816528320341,1.7184306384553851
32.18,31.64595,0.5340496826171872,0.5340496826171872,1.659570175939053
31.24,31.041092,0.19890808105468594,0.19890808105468594,0.6367096064490587
40.46,38.306206,2.153794250488282,2.153794250488282,5.323268043717948
39.78,38.615993,1.1640065002441418,1.1640065002441418,2.9261098548118194
27.88,27.478748,0.4012516784667959,0.4012516784667959,1.4392097505982635
26.47,26.171406,0.29859420776367074,0.29859420776367074,1.128047630387876
38.38,38.274975,0.10502517700195568,0.10502517700195568,0.2736455888534541
34.3,33.794113,0.5058868408203097,0.5058868408203097,1.4748887487472586
32.41,32.00702,0.4029809570312466,0.4029809570312466,1.2433846252121157
34.76,33.981377,0.7786233520507793,0.7786233520507793,2.2399981359343477
28.93,27.965305,0.9646946716308591,0.9646946716308591,3.334582342311991
34.95,34.205074,0.7449256896972685,0.7449256896972685,2.1314039762439725
24.78,23.988777,0.7912228393554699,0.7912228393554699,3.1929896664869646
26.54,26.883055,-0.34305473327636804,0.34305473327636804,1.2925950763992766
42.2,40.317787,1.8822128295898466,1.8822128295898466,4.46021997533139
35.78,35.017082,0.7629177856445324,0.7629177856445324,2.1322464663066865
25.6,25.408085,0.1919151306152358,0.1919151306152358,0.7496684789657648
36.56,35.850876,0.7091241455078148,0.7091241455078148,1.939617465831003
31.02,30.32185,0.6981501770019527,0.6981501770019527,2.2506453159315045
43.07,41.52152,1.5484812927246097,1.5484812927246097,3.595266525945228
32.13,31.252623,0.8773773956298854,0.8773773956298854,2.730710848521274
26.32,26.430449,-0.1104485321044919,0.1104485321044919,0.4196372800322641
36.05,35.023045,1.0269554138183565,1.0269554138183565,2.8486974031022374
41.52,40.827324,0.6926760864257844,0.6926760864257844,1.668295005842448
38.4,37.507965,0.8920349121093736,0.8920349121093736,2.3230075836181605
40.34,39.652885,0.6871145629882847,0.6871145629882847,1.7033082870309486
24.76,24.678968,0.08103157043457188,0.08103157043457188,0.32726805506693
36.82,37.449364,-0.6293637084960935,0.6293637084960935,1.7092985021621223
24.9,24.5004,0.39959945678710795,0.39959945678710795,1.604817095530554
39.13,37.989006,1.1409939575195338,1.1409939575195338,2.915905845948208
35.93,34.138203,1.7917973327636716,1.7917973327636716,4.986911585760288
39.24,37.9506,1.2894003295898457,1.2894003295898457,3.285933561645886
31.57,31.353037,0.21696311950683622,0.21696311950683622,0.687244597741008
33.99,32.83285,1.1571485900878926,1.1571485900878926,3.4043794942273977
26.9,26.6123,0.2876991271972642,0.2876991271972642,1.0695134840046998
37.98,36.73144,1.2485585021972625,1.2485585021972625,3.2874104849848935
41.23,39.97634,1.2536587524414031,1.2536587524414031,3.040646986275535
52.41,49.89584,2.514160308837887,2.514160308837887,4.797100379389215
32.02,31.310047,0.7099528503418,0.7099528503418,2.217216896757651
29.61,29.16869,0.4413102722167963,0.4413102722167963,1.4904095650685454
37.69,36.89672,0.793279113769529,0.793279113769529,2.104746918995832
24.65,24.69299,-0.042989349365235796,0.042989349365235796,0.17439898322610872
33.63,33.295387,0.3346127319335963,0.3346127319335963,0.9949828484495875
31.02,30.772705,0.24729492187499957,0.24729492187499957,0.7972112246131514
36.88,35.69567,1.1843289184570338,1.1843289184570338,3.2113040088314366
38.29,37.177094,1.1129064941406241,1.1129064941406241,2.9065199638041896
27.22,27.429436,-0.2094357299804699,0.2094357299804699,0.7694185524631517
37.99,36.98058,1.0094206237792989,1.0094206237792989,2.6570692913379808
33.99,33.340115,0.6498854064941426,0.6498854064941426,1.911990016163997
26.3,26.18883,0.1111705780029304,0.1111705780029304,0.4227018175016365
32.54,31.708685,0.8313150787353507,0.8313150787353507,2.5547482444233274
29.25,28.87362,0.37638092041015625,0.37638092041015625,1.2867723774706197
27.63,27.034904,0.5950955200195303,0.5950955200195303,2.1538020992382565
30.47,30.498146,-0.028146057128907387,0.028146057128907387,0.09237301322253819
29.37,29.275944,0.09405624389648537,0.09405624389648537,0.32024597853757364
32.82,32.7528,0.06720001220703153,0.06720001220703153,0.20475323646261895
30.2,29.625696,0.5743038177490227,0.5743038177490227,1.9016682706921282
42.3,42.08026,0.21973876953124716,0.21973876953124716,0.5194769965277711
41.18,39.504295,1.675704650878906,1.675704650878906,4.069219647593263
31.69,31.043747,0.6462530517578138,0.6462530517578138,2.0392964713089734
29.49,29.366467,0.12353347778320156,0.12353347778320156,0.4188995516554817
43.28,41.722412,1.5575878906250011,1.5575878906250011,3.598862963551296
30.8,31.034584,-0.23458404541015554,0.23458404541015554,0.7616365110719335
31.46,30.577553,0.8824472045898446,0.8824472045898446,2.8049815784801164
37.51,36.472313,1.0376870727539043,1.0376870727539043,2.766427813260209
27.78,27.95702,-0.177019805908202,0.177019805908202,0.6372203236436357
39.27,38.32026,0.9497409057617219,0.9497409057617219,2.4184897014558744
27.86,28.543419,-0.6834188842773443,0.6834188842773443,2.4530469643838635
39.52,37.70029,1.8197093200683625,1.8197093200683625,4.604527631751929
38.69,37.459305,1.2306951904296852,1.2306951904296852,3.1809128726536193
32.88,32.739758,0.14024246215820568,0.14024246215820568,0.4265281695809175
35.48,35.52864,-0.048640747070315626,0.048640747070315626,0.13709342466267088
35.57,34.06145,1.5085490417480472,1.5085490417480472,4.241071244723214
30.21,29.595785,0.6142148590087899,0.6142148590087899,2.0331508077086724
31.17,30.737118,0.43288223266601733,0.43288223266601733,1.3887784172794908
32.65,31.998522,0.6514781951904283,0.6514781951904283,1.9953390358052931
33.6,33.39702,0.20298156738281392,0.20298156738281392,0.6041118076869462
25.94,25.992695,-0.052694854736326846,0.052694854736326846,0.20314130584551596
50.54,48.35847,2.1815290832519523,2.1815290832519523,4.316440607938173
36.25,35.99066,0.25933837890625,0.25933837890625,0.7154162176724138
