Real,Predicted,Absolute_Error,Residuals,Relative_Error(%)
35.29,34.35613930225372,0.933860697746276,0.933860697746276,2.646247371724713
36.56,35.86629927158356,0.6937007284164451,0.6937007284164451,1.8974308758936052
30.12,30.01442939043045,0.10557060956955056,0.10557060956955056,0.3505000316550483
33.78,29.259349405765533,4.520650594234468,4.520650594234468,13.382624608928968
26.14,27.56041944026947,1.4204194402694696,-1.4204194402694696,5.4338922713316
28.74,28.315499424934387,0.42450057506561123,0.42450057506561123,1.4770374910156836
32.43,32.46843934059143,0.03843934059143095,-0.03843934059143095,0.11853018988460663
21.55,20.38715958595276,1.162840414047242,1.162840414047242,5.396011199571419
28.4,27.93795943260193,0.46204056739806987,0.46204056739806987,1.6269034057583787
25.97,24.540099501609802,1.4299004983901966,1.4299004983901966,5.505970342085482
35.61,35.11121928691864,0.4987807130813593,0.4987807130813593,1.4006759700682159
41.46,40.96308916807175,0.496910831928254,0.496910831928254,1.1985307086550914
27.51,26.427799463272095,1.0822005367279068,1.0822005367279068,3.9338441887841595
30.71,30.769509375095367,0.05950937509536658,-0.05950937509536658,0.19377849259520913
36.59,35.29998928308487,1.290010716915134,1.290010716915134,3.5255827181267443
30.44,30.769509375095367,0.32950937509536615,-0.32950937509536615,1.0824880912848796
37.58,36.055069267749786,1.524930732250212,1.524930732250212,4.0578252577020475
26.57,26.805339455604553,0.23533945560455294,-0.23533945560455294,0.8857337430033103
32.87,31.902129352092743,0.9678706479072545,0.9678706479072545,2.944541063622758
32.65,31.335819363594055,1.3141806364059434,1.3141806364059434,4.025055546718034
34.73,33.03474932909012,1.6952506709098785,1.6952506709098785,4.881228535622677
37.8,35.67752927541733,2.1224707245826693,2.1224707245826693,5.615001915399918
32.65,31.335819363594055,1.3141806364059434,1.3141806364059434,4.025055546718034
34.96,32.65720933675766,2.302790663242341,2.302790663242341,6.586929812882287
31.4,30.20319938659668,1.196800613403319,1.196800613403319,3.8114669204527782
36.24,33.789829313755035,2.4501706862449666,2.4501706862449666,6.760956637883197
32.39,30.769509375095367,1.6204906249046331,1.6204906249046331,5.003058426688259
32.2,31.902129352092743,0.2978706479072599,0.2978706479072599,0.9250641236483028
41.05,39.64169919490814,1.408300805091855,1.408300805091855,3.4306962356852266
30.43,30.20319938659668,0.22680061340332003,0.22680061340332003,0.7453191368018013
33.45,32.2796693444252,1.1703306555748014,1.1703306555748014,3.4987463534377476
38.89,36.243839263916016,2.646160736083985,2.646160736083985,6.804218913354494
30.29,29.259349405765533,1.0306505942344657,1.0306505942344657,3.4026100821862157
30.15,30.01442939043045,0.13557060956954814,0.13557060956954814,0.4496537629339395
31.44,30.958279371261597,0.4817206287384046,0.4817206287384046,1.5321902944821422
33.96,33.789829313755035,0.17017068624496545,0.17017068624496545,0.5010915376762552
29.12,29.259349405765533,0.13934940576553245,-0.13934940576553245,0.47853504710741396
35.01,35.67752927541733,0.6675292754173299,-0.6675292754173299,1.9066817344377656
32.26,33.41228932142258,1.152289321422579,-1.152289321422579,3.5718825823477705
27.63,26.050259470939636,1.5797405290603628,1.5797405290603628,5.717482911648985
37.84,37.94276922941208,0.10276922941207545,-0.10276922941207545,0.2715888725817034
23.47,22.46362954378128,1.0063704562187183,1.0063704562187183,4.287901388112178
32.78,33.41228932142258,0.6322893214225758,-0.6322893214225758,1.9288874961247315
35.27,34.54490929841995,0.7250907015800507,0.7250907015800507,2.055828470015503
34.35,35.4887592792511,1.1387592792510972,-1.1387592792510972,3.3151652952535096
40.31,40.96308916807175,0.6530891680717446,-0.6530891680717446,1.620166628404187
24.32,23.407479524612427,0.9125204753875735,0.9125204753875735,3.7521401110705574
40.43,40.0192391872406,0.41076081275939913,0.41076081275939913,1.015980244021274
25.36,23.02993953227997,2.330060467720031,2.330060467720031,9.187935594642104
34.69,36.243839263916016,1.553839263916018,-1.553839263916018,4.479213789184482
29.46,27.93795943260193,1.5220405673980721,1.5220405673980721,5.166464924919978
33.87,31.902129352092743,1.9678706479072545,1.9678706479072545,5.810069817910386
38.12,35.4887592792511,2.631240720748899,2.631240720748899,6.902520251990155
28.49,27.18287944793701,1.3071205520629867,1.3071205520629867,4.58799772412842
42.89,44.36094909906387,1.4709490990638727,-1.4709490990638727,3.429585215017286
23.18,20.19838958978653,2.98161041021347,2.98161041021347,12.862857674405454
29.36,29.636889398097992,0.2768893980979925,-0.2768893980979925,0.9430837806664991
41.99,40.58554917573929,1.4044508242607137,1.4044508242607137,3.3447268967045507
28.23,27.7491894364357,0.48081056356430096,0.48081056356430096,1.7031900934962165
33.27,30.580739378929138,2.689260621070865,2.689260621070865,8.083139826457922
29.43,29.070579409599304,0.3594205904006955,0.3594205904006955,1.2212728178000958
39.41,37.56522923707962,1.8447707629203762,1.8447707629203762,4.680971231799744
39.47,40.39677917957306,0.9267791795730602,-0.9267791795730602,2.3480597398993015
36.03,35.4887592792511,0.5412407207489025,0.5412407207489025,1.5021946172597362
32.29,30.958279371261597,1.3317206287384025,1.3317206287384025,4.124250939380543
27.83,26.994109451770782,0.8358905482292158,0.8358905482292158,3.0035592810954364
32.97,31.335819363594055,1.6341806364059437,1.6341806364059437,4.956568504429138
31.26,31.335819363594055,0.07581936359405361,-0.07581936359405361,0.24254434923160323
33.45,32.65720933675766,0.7927906632423429,0.7927906632423429,2.3700767204942754
38.28,37.56522923707962,0.7147707629203808,0.7147707629203808,1.8672172485205303
39.52,39.45292919874191,0.06707080125809028,0.06707080125809028,0.16971356589351955
44.91,42.66201913356781,2.2479808664321865,2.2479808664321865,5.005524083570774
27.99,26.427799463272095,1.5622005367279037,1.5622005367279037,5.581280943800556
36.72,35.4887592792511,1.2312407207489002,1.2312407207489002,3.3530520708431237
28.95,30.580739378929138,1.630739378929139,-1.630739378929139,5.6329512206074055
42.87,41.529399156570435,1.3406008434295629,1.3406008434295629,3.127130494790879
32.54,32.09089934825897,0.449100651741027,0.449100651741027,1.3801495132237616
34.52,33.601059317588806,0.918940682411197,0.918940682411197,2.662052961022571
23.76,23.785019516944885,0.02501951694488369,-0.02501951694488369,0.10530099719845787
32.07,31.335819363594055,0.7341806364059451,0.7341806364059451,2.2893066298004814
31.25,30.01442939043045,1.2355706095695496,1.2355706095695496,3.9538259493573342
35.71,34.73367929458618,0.9763207054138192,0.9763207054138192,2.7340260575200688
34.08,32.46843934059143,1.6115606594085676,1.6115606594085676,4.72875780204135
31.22,30.580739378929138,0.6392606210708607,0.6392606210708607,2.04759968246669
27.06,26.050259470939636,1.0097405290603625,1.0097405290603625,3.7314875413422537
29.55,29.259349405765533,0.29065059423446726,0.29065059423446726,0.9835891510528201
40.08,38.50907921791077,1.5709207820892317,1.5709207820892317,3.91946302818684
24.91,24.162559509277344,0.7474404907226564,0.7474404907226564,3.0005639920618226
29.85,28.693039417266846,1.1569605827331557,1.1569605827331557,3.8759148487288577
29.78,28.504269421100616,1.2757305788993847,1.2757305788993847,4.283850162763598
36.54,34.73367929458618,1.8063207054138175,1.8063207054138175,4.943406417404151
35.19,34.35613930225372,0.8338606977462746,0.8338606977462746,2.3695956166789287
37.58,37.37645924091339,0.20354075908660718,0.20354075908660718,0.5416199016297104
38.89,37.75399923324585,1.136000766754151,1.136000766754151,2.9210613691489966
31.34,31.713359355926514,0.3733593559265138,-0.3733593559265138,1.1913189400363176
38.22,35.4887592792511,2.7312407207489002,2.7312407207489002,7.146103401450262
35.72,36.621379256248474,0.9013792562484753,-0.9013792562484753,2.523458163483005
36.08,36.243839263916016,0.16383926391601733,-0.16383926391601733,0.4540999552954749
31.68,31.524589359760284,0.1554106402397153,0.1554106402397153,0.4905638894907163
23.45,22.27485954761505,1.175140452384948,1.175140452384948,5.01125992274551
35.97,32.46843934059143,3.501560659408568,3.501560659408568,9.734669609216295
27.49,25.672719478607178,1.8172805213928207,1.8172805213928207,6.610696692367228
33.74,33.22351932525635,0.5164806747436543,0.5164806747436543,1.530766670392939
28.97,28.693039417266846,0.27696058273315316,0.27696058273315316,0.9560254837333468
42.63,40.58554917573929,2.0444508242607142,2.0444508242607142,4.795803011449997
31.42,32.09089934825897,0.6708993482589705,-0.6708993482589705,2.1352620879867734
30.55,28.126729428768158,2.4232705712318428,2.4232705712318428,7.9321458934161315
36.13,36.055069267749786,0.07493073225021618,0.07493073225021618,0.2073920072778217
30.5,31.524589359760284,1.0245893597602844,-1.0245893597602844,3.3593093751618146
30.39,29.82565939426422,0.5643406057357794,0.5643406057357794,1.8569944243174725
21.67,19.82084959745407,1.8491504025459307,1.8491504025459307,8.533227511271841
30.93,30.01442939043045,0.9155706095695493,0.9155706095695493,2.9601377603412073
26.97,29.259349405765533,2.2893494057655346,-2.2893494057655346,8.48850354066253
32.39,33.41228932142258,1.0222893214225763,-1.0222893214225763,3.156188086159177
45.21,42.09570914506912,3.1142908549308785,3.1142908549308785,6.888500009382943
28.39,27.93795943260193,0.45204056739807186,0.45204056739807186,1.5922527905559936
26.07,25.672719478607178,0.39728052139282255,0.39728052139282255,1.5238991992344941
42.27,42.28447914123535,0.014479141235348436,-0.014479141235348436,0.034253941878218695
31.86,32.2796693444252,0.419669344425202,-0.419669344425202,1.3172295803310703
29.64,26.805339455604553,2.8346605443954473,2.8346605443954473,9.5636320628849
29.19,26.427799463272095,2.7622005367279066,2.7622005367279066,9.462831571708199
24.65,24.162559509277344,0.48744049072265483,0.48744049072265483,1.977446209026005
34.83,33.41228932142258,1.4177106785774214,1.4177106785774214,4.070372317457319
31.85,31.902129352092743,0.0521293520927415,-0.0521293520927415,0.1636714350906573
33.31,33.978599309921265,0.6685993099212624,-0.6685993099212624,2.007202971241495
32.3,31.902129352092743,0.39787064790725424,0.39787064790725424,1.2317976711581253
23.85,23.02993953227997,0.8200604677200332,0.8200604677200332,3.4384086682439925
36.35,35.11121928691864,1.2387807130813613,1.2387807130813613,3.4079249318860216
30.35,29.259349405765533,1.090650594234468,1.090650594234468,3.5935769155687325
26.66,25.48394948244095,1.1760505175590517,1.1760505175590517,4.411292262257773
36.24,36.8101492524147,0.5701492524147014,-0.5701492524147014,1.5732595260965105
37.21,35.4887592792511,1.7212407207489022,1.7212407207489022,4.625747703000074
21.58,20.575929582118988,1.0040704178810103,1.0040704178810103,4.652782286449176
34.28,34.73367929458618,0.4536792945861805,-0.4536792945861805,1.3234518507988193
44.79,46.248649060726166,1.4586490607261666,-1.4586490607261666,3.256640009824743
30.71,30.01442939043045,0.6955706095695504,0.6955706095695504,2.2649645370988405
35.56,34.167369306087494,1.3926306939125084,1.3926306939125084,3.916284289991226
21.05,21.142239570617676,0.09223957061767507,-0.09223957061767507,0.43819273431760475
32.68,33.03474932909012,0.3547493290901187,-0.3547493290901187,1.0855242624894927
35.14,36.621379256248474,1.4813792562484736,-1.4813792562484736,4.2156495612604115
24.86,24.351329505443573,0.5086704945564264,0.5086704945564264,2.0461403634425275
40.01,40.39677917957306,0.38677917957306107,-0.38677917957306107,0.9667062721229454
38.79,37.18768924474716,1.6023107552528373,1.6023107552528373,4.130731515441517
22.38,20.0096195936203,2.3703804063796987,2.3703804063796987,10.591512088116835
24.3,23.973789513111115,0.3262104868888862,0.3262104868888862,1.342429986644622
40.19,39.83046919107437,0.3595308089256264,0.3595308089256264,0.8945777776466003
21.41,19.82084959745407,1.589150402545929,1.589150402545929,7.422468014029343
27.88,28.126729428768158,0.24672942876815895,-0.24672942876815895,0.8849692563832927
40.08,36.621379256248474,3.458620743751524,3.458620743751524,8.629293270680128
29.16,29.070579409599304,0.08942059040069594,0.08942059040069594,0.3066549738341236
29.21,29.82565939426422,0.6156593942642203,-0.6156593942642203,2.1077007670436503
42.01,40.20800918340683,1.8019908165931682,1.8019908165931682,4.289433030621816
49.04,47.19249904155731,1.8475009584426871,1.8475009584426871,3.767334743201374
30.57,28.693039417266846,1.8769605827331546,1.8769605827331546,6.139877599343039
27.6,26.994109451770782,0.605890548229219,0.605890548229219,2.195255608730773
40.81,38.697849214076996,2.1121507859230064,2.1121507859230064,5.1755716378472165
32.2,31.902129352092743,0.2978706479072599,0.2978706479072599,0.9250641236483028
23.91,21.897319555282593,2.0126804447174074,2.0126804447174074,8.417735022482784
31.6,31.147049367427826,0.4529506325721755,0.4529506325721755,1.4333880773064451
37.6,35.4887592792511,2.111240720748903,2.111240720748903,5.615001915392028
25.87,24.540099501609802,1.3299004983901987,1.3299004983901987,5.140705442118779
41.05,40.0192391872406,1.0307608127593966,1.0307608127593966,2.510988581018996
23.39,21.708549559116364,1.681450440883637,1.681450440883637,7.1887577604307875
49.23,45.49356907606125,3.736430923938748,3.736430923938748,7.589743902457391
27.84,27.56041944026947,0.27958055973052964,0.27958055973052964,1.0042405159127357
32.53,32.46843934059143,0.06156065940857047,0.06156065940857047,0.18924272791160834
35.7,35.4887592792511,0.2112407207489042,0.2112407207489042,0.5917107022121375
40.39,37.94276922941208,2.4472307705879217,2.4472307705879217,6.05900165878193
30.88,31.524589359760284,0.6445893597602854,-0.6445893597602854,2.087400775749823
30.85,30.01442939043045,0.835570609569551,0.835570609569551,2.708494681681366
31.55,30.958279371261597,0.591720628738404,0.591720628738404,1.875501199844228
38.89,39.83046919107437,0.9404691910743708,-0.9404691910743708,2.4182802541335633
32.76,33.03474932909012,0.2747493290901204,-0.2747493290901204,0.838673165464753
27.14,28.504269421100616,1.3642694211006159,-1.3642694211006159,5.026784895349806
29.83,30.01442939043045,0.18442939043045214,-0.18442939043045214,0.6182681541019958
34.6,32.65720933675766,1.9427906632423415,1.9427906632423415,5.615001915262547
25.86,24.351329505443573,1.5086704945564264,1.5086704945564264,5.833992629439393
27.17,28.315499424934387,1.1454994249343855,-1.1454994249343855,4.216044992685981
33.88,34.73367929458618,0.8536792945861791,-0.8536792945861791,2.519714564150554
29.4,30.20319938659668,0.8031993865966811,-0.8031993865966811,2.7319707017805577
38.41,36.243839263916016,2.166160736083981,2.166160736083981,5.639574942775381
38.6,39.83046919107437,1.23046919107437,-1.23046919107437,3.187744017501543
28.13,28.504269421100616,0.37426942110061745,-0.37426942110061745,1.3304991858072077
26.88,28.315499424934387,1.4354994249343882,-1.4354994249343882,5.340399644346534
31.38,31.147049367427826,0.23295063257217308,0.23295063257217308,0.7423538320520641
35.81,36.8101492524147,1.000149252414701,-1.000149252414701,2.7929328459519907
36.9,37.18768924474716,0.2876892447471633,-0.2876892447471633,0.7796456495100236
31.66,33.41228932142258,1.7522893214225768,-1.7522893214225768,5.534710425992122
35.15,32.84597933292389,2.3040206670761094,2.3040206670761094,6.554824086545169
30.19,28.881809413433075,1.3081905865669263,1.3081905865669263,4.333191739428973
25.96,25.29517948627472,0.6648205137252816,0.6648205137252816,2.5609418854745276
26.16,26.050259470939636,0.10974052906036391,0.10974052906036391,0.41949743508568105
26.24,26.616569459438324,0.37656945943832554,-0.37656945943832554,1.4350970247515848
24.6,24.540099501609802,0.059900498390199175,0.059900498390199175,0.24349796083678607
43.7,42.66201913356781,1.0379808664321928,1.0379808664321928,2.375242256738372
32.68,33.22351932525635,0.5435193252563479,-0.5435193252563479,1.6631558295288629
34.79,33.22351932525635,1.5664806747436515,1.5664806747436515,4.502675120130451
42.03,42.28447914123535,0.2544791412353504,-0.2544791412353504,0.605470238341193
33.4,31.524589359760284,1.8754106402397142,1.8754106402397142,5.615001915204234
31.41,29.82565939426422,1.584340605735779,1.584340605735779,5.044064327384184
44.41,44.5497190952301,0.13971909523010595,-0.13971909523010595,0.31461178833290876
28.92,27.37164944410324,1.5483505558967607,1.5483505558967607,5.353909250903768
37.24,36.243839263916016,0.9961607360839864,0.9961607360839864,2.674975123030314
29.33,28.693039417266846,0.6369605827331526,0.6369605827331526,2.1717033157721866
31.29,31.902129352092743,0.6121293520927438,-0.6121293520927438,1.9563098494634477
23.67,22.65239953994751,1.017600460052492,1.017600460052492,4.29911474280769
33.17,31.902129352092743,1.2678706479072588,1.2678706479072588,3.822341415511078
27.84,27.37164944410324,0.4683505558967589,0.4683505558967589,1.6822936628179939
38.16,37.18768924474716,0.9723107552528347,0.9723107552528347,2.5479841587998857
32.72,32.09089934825897,0.6291006517410267,0.6291006517410267,1.9226792528996295
33.75,32.2796693444252,1.4703306555747986,1.4703306555747986,4.3565352744863555
38.34,37.75399923324585,0.5860007667541538,0.5860007667541538,1.528431837770763
28.5,27.37164944410324,1.128350555896759,1.128350555896759,3.959124756143321
34.93,35.4887592792511,0.5587592792510989,-0.5587592792510989,1.599654391901327
34.34,32.84597933292389,1.4940206670761143,1.4940206670761143,4.350671714155641
27.02,25.29517948627472,1.7248205137252803,1.7248205137252803,6.383495607279537
40.55,37.37645924091339,3.173540759086606,3.173540759086606,7.826241080897613
37.59,36.432609260082245,1.1573907399177585,1.1573907399177585,3.0789857398506513
35.93,37.18768924474716,1.2576892447471621,-1.2576892447471621,3.50038754354891
38.56,36.243839263916016,2.3161607360839866,2.3161607360839866,6.006640911523139
42.54,42.09570914506912,0.44429085493087683,0.44429085493087683,1.0444072750974052
31.15,32.46843934059143,1.318439340591432,-1.318439340591432,4.232550048693987
32.08,31.902129352092743,0.17787064790725537,0.17787064790725537,0.5544596254732214
27.35,26.616569459438324,0.7334305405616774,0.7334305405616774,2.681647313687432
